Date|Home Team|Away Team|Home Goals|Away Goals|Tier
1923-02-17|Preston|Huddersfield|1|0|1
1923-02-17|Chelsea|Arsenal|0|0|1
1923-02-17|Sheff Utd|Birmingham|7|1|1
1923-02-17|Liverpool|Blackburn|3|0|1
1923-02-17|Tottenham|Bolton|0|1|1
1923-02-17|Nottm Forest|Cardiff|3|2|1
1923-02-17|Oldham|Sunderland|0|0|1
1923-02-17|Aston Villa|Stoke|6|0|1
1923-02-17|Middlesbro|Everton|2|4|1
1923-02-17|Burnley|Man City|2|0|1
1923-02-17|Leyton Orient|C Palace|3|1|2
1923-02-17|Wolves|Blackpool|3|4|2
1923-02-17|Port Vale|Southampton|0|0|2
1923-02-17|Gateshead|Leicester|2|1|2
1923-02-17|Coventry|Bradford|2|1|2
1923-02-17|Rotherham|Fulham|1|3|2
1923-02-17|Bury|Notts Co|2|2|2
1923-02-17|Stockport|Hull|1|1|2
1923-02-17|Man Utd|Derby|0|0|2
1923-02-17|West Ham|Barnsley|0|0|2
1923-02-17|Leeds|Sheff Wed|0|0|2
1923-02-17|Tranmere|Hartlepool|1|1|3N
1923-02-17|Accrington|Barrow|3|4|3N
1923-02-17|Durham City|Lincoln|7|1|3N
1923-02-17|Crewe|Southport|1|0|3N
1923-02-17|Chesterfield|Stalybridge|1|0|3N
1923-02-17|Ashington|Grimsby|2|1|3N
1923-02-17|Halifax|Wrexham|1|1|3N
1923-02-17|Wigan Borough|Nelson|3|1|3N
1923-02-17|Bradford PA|Darlington (old)|2|1|3N
1923-02-17|Portsmouth|Merthyr T (old)|1|1|3S
1923-02-17|Aberdare Ath.|Brentford|0|0|3S
1923-02-17|QPR|Bristol R|3|1|3S
1923-02-17|Gillingham|Plymouth|1|0|3S
1923-02-17|Northampton|Newport C (old)|2|1|3S
1923-02-17|Luton|Reading|1|2|3S
1923-02-17|Bristol C|Exeter|1|1|3S
1923-02-17|Brighton|Charlton|1|0|3S
1923-02-17|Millwall|Southend|1|1|3S
1923-02-17|Swansea|Norwich|3|1|3S
1923-02-17|Swindon|Watford|1|1|3S
1923-02-15|Leicester|West Ham|0|6|2
1923-02-14|Chelsea|Everton|3|1|1
1923-02-14|Tottenham|Blackburn|2|0|1
1923-02-14|Newcastle|West Brom|2|0|1
1923-02-14|Bury|Fulham|0|1|2
1923-02-14|Gillingham|Charlton|2|2|3S
1923-02-14|Reading|Millwall|1|2|3S
1923-02-14|Bristol C|Merthyr T (old)|3|0|3S
1923-02-10|Huddersfield|Sheff Utd|2|1|1
1923-02-10|Birmingham|Oldham|2|3|1
1923-02-10|Blackburn|Tottenham|1|0|1
1923-02-10|Bolton|Burnley|2|1|1
1923-02-10|Arsenal|Nottm Forest|2|0|1
1923-02-10|Stoke|Preston|4|2|1
1923-02-10|Everton|Chelsea|3|1|1
1923-02-10|Man City|Aston Villa|1|1|1
1923-02-10|West Brom|Liverpool|0|0|1
1923-02-10|Sunderland|Middlesbro|2|1|1
1923-02-10|Cardiff|Newcastle|5|0|1
1923-02-10|Sheff Wed|Stockport|4|1|2
1923-02-10|Hull|Leyton Orient|2|1|2
1923-02-10|Fulham|Bury|3|0|2
1923-02-10|Blackpool|Gateshead|3|0|2
1923-02-10|Notts Co|Man Utd|1|6|2
1923-02-10|C Palace|Rotherham|4|0|2
1923-02-10|Southampton|Coventry|3|0|2
1923-02-10|Barnsley|Leeds|1|0|2
1923-02-10|Bradford|Wolves|1|1|2
1923-02-10|Derby|Port Vale|1|2|2
1923-02-10|West Ham|Leicester|2|2|2
1923-02-10|Lincoln|Tranmere|2|0|3N
1923-02-10|Nelson|Durham City|4|0|3N
1923-02-10|Rochdale|Accrington|1|1|3N
1923-02-10|Southport|Chesterfield|0|2|3N
1923-02-10|Barrow|Grimsby|2|0|3N
1923-02-10|Ashington|Crewe|2|4|3N
1923-02-10|Hartlepool|Bradford PA|0|1|3N
1923-02-10|Walsall|Wrexham|1|0|3N
1923-02-10|Darlington (old)|Halifax|0|1|3N
1923-02-10|Charlton|Gillingham|3|1|3S
1923-02-10|Norwich|Aberdare Ath.|1|4|3S
1923-02-10|Northampton|Swansea|1|3|3S
1923-02-10|Southend|Portsmouth|0|0|3S
1923-02-10|Brentford|Swindon|3|0|3S
1923-02-10|Bristol R|Luton|1|1|3S
1923-02-10|Merthyr T (old)|Bristol C|0|1|3S
1923-02-10|Millwall|Reading|0|0|3S
1923-02-10|Exeter|Newport C (old)|4|0|3S
1923-02-10|Watford|Brighton|1|2|3S
1923-02-10|Plymouth|QPR|2|0|3S
1923-02-08|Preston|Stoke|4|2|1
1923-02-07|Liverpool|West Brom|2|0|1
1923-02-03|Nottm Forest|Arsenal|2|1|1
1923-02-03|Oldham|Birmingham|2|0|1
1923-02-03|Aston Villa|Man City|2|0|1
1923-02-03|Leyton Orient|Hull|2|0|2
1923-02-03|Port Vale|Blackpool|2|0|2
1923-02-03|Tranmere|Lincoln|2|0|3N
1923-02-03|Accrington|Rochdale|2|1|3N
1923-02-03|Wrexham|Walsall|1|0|3N
1923-02-03|Durham City|Nelson|0|1|3N
1923-02-03|Grimsby|Barrow|2|0|3N
1923-02-03|Crewe|Ashington|3|1|3N
1923-02-03|Chesterfield|Southport|3|0|3N
1923-02-03|Halifax|Darlington (old)|2|1|3N
1923-02-03|Portsmouth|Southend|0|0|3S
1923-02-03|Aberdare Ath.|Norwich|0|3|3S
1923-02-03|Newport C (old)|Exeter|6|2|3S
1923-02-03|Luton|Bristol R|1|0|3S
1923-02-03|Swansea|Northampton|4|0|3S
1923-02-03|Swindon|Brentford|3|0|3S
1923-01-27|Preston|Burnley|3|1|1
1923-01-27|Sheff Utd|Bolton|2|2|1
1923-01-27|Liverpool|Middlesbro|2|0|1
1923-01-27|Huddersfield|Sunderland|0|1|1
1923-01-27|Tottenham|Oldham|3|0|1
1923-01-27|Newcastle|Chelsea|0|0|1
1923-01-27|Aston Villa|Nottm Forest|4|0|1
1923-01-27|Stoke|Everton|4|1|1
1923-01-27|Man City|Arsenal|0|0|1
1923-01-27|West Brom|Birmingham|1|0|1
1923-01-27|Cardiff|Blackburn|5|0|1
1923-01-27|Leyton Orient|Wolves|4|1|2
1923-01-27|Hull|Bradford|0|0|2
1923-01-27|Fulham|Derby|3|1|2
1923-01-27|Gateshead|Coventry|0|0|2
1923-01-27|Blackpool|Barnsley|0|1|2
1923-01-27|Notts Co|Leicester|1|0|2
1923-01-27|Rotherham|Stockport|2|1|2
1923-01-27|C Palace|Southampton|1|0|2
1923-01-27|Bury|Sheff Wed|4|0|2
1923-01-27|West Ham|Port Vale|0|0|2
1923-01-27|Leeds|Man Utd|0|1|2
1923-01-27|Nelson|Lincoln|2|1|3N
1923-01-27|Tranmere|Grimsby|3|2|3N
1923-01-27|Wrexham|Ashington|0|0|3N
1923-01-27|Durham City|Crewe|2|0|3N
1923-01-27|Barrow|Rochdale|4|1|3N
1923-01-27|Hartlepool|Stalybridge|4|0|3N
1923-01-27|Walsall|Halifax|2|1|3N
1923-01-27|Darlington (old)|Southport|2|1|3N
1923-01-27|Wigan Borough|Chesterfield|1|0|3N
1923-01-27|Bradford PA|Accrington|5|1|3N
1923-01-27|Portsmouth|Gillingham|6|1|3S
1923-01-27|Aberdare Ath.|Newport C (old)|6|2|3S
1923-01-27|Norwich|Plymouth|1|0|3S
1923-01-27|Northampton|Bristol R|1|0|3S
1923-01-27|Reading|Merthyr T (old)|1|0|3S
1923-01-27|Bristol C|Brighton|3|1|3S
1923-01-27|Brentford|Charlton|0|3|3S
1923-01-27|Millwall|QPR|0|0|3S
1923-01-27|Watford|Southend|1|1|3S
1923-01-27|Swansea|Luton|1|0|3S
1923-01-27|Swindon|Exeter|2|1|3S
1923-01-22|Blackburn|Stoke|1|5|1
1923-01-22|Halifax|Grimsby|1|0|3N
1923-01-20|Chelsea|Newcastle|3|0|1
1923-01-20|Birmingham|West Brom|0|2|1
1923-01-20|Blackburn|Cardiff|3|1|1
1923-01-20|Nottm Forest|Aston Villa|3|1|1
1923-01-20|Bolton|Sheff Utd|1|1|1
1923-01-20|Oldham|Tottenham|0|3|1
1923-01-20|Arsenal|Man City|1|0|1
1923-01-20|Middlesbro|Liverpool|0|2|1
1923-01-20|Everton|Stoke|4|0|1
1923-01-20|Burnley|Preston|2|0|1
1923-01-20|Sunderland|Huddersfield|1|1|1
1923-01-20|Sheff Wed|Bury|2|0|2
1923-01-20|Wolves|Leyton Orient|1|3|2
1923-01-20|Port Vale|West Ham|1|3|2
1923-01-20|Coventry|Gateshead|0|2|2
1923-01-20|Southampton|C Palace|0|2|2
1923-01-20|Stockport|Rotherham|1|0|2
1923-01-20|Man Utd|Leeds|0|0|2
1923-01-20|Barnsley|Blackpool|2|2|2
1923-01-20|Bradford|Hull|2|1|2
1923-01-20|Derby|Fulham|2|0|2
1923-01-20|Leicester|Notts Co|2|1|2
1923-01-20|Lincoln|Nelson|1|0|3N
1923-01-20|Accrington|Bradford PA|4|3|3N
1923-01-20|Grimsby|Tranmere|0|0|3N
1923-01-20|Rochdale|Barrow|3|1|3N
1923-01-20|Southport|Darlington (old)|2|1|3N
1923-01-20|Crewe|Durham City|4|0|3N
1923-01-20|Chesterfield|Wigan Borough|3|1|3N
1923-01-20|Ashington|Wrexham|1|1|3N
1923-01-20|Stalybridge|Hartlepool|1|1|3N
1923-01-20|Halifax|Walsall|1|2|3N
1923-01-20|Charlton|Brentford|1|1|3S
1923-01-20|QPR|Millwall|2|3|3S
1923-01-20|Newport C (old)|Aberdare Ath.|0|0|3S
1923-01-20|Gillingham|Portsmouth|4|2|3S
1923-01-20|Southend|Watford|2|1|3S
1923-01-20|Luton|Swansea|6|1|3S
1923-01-20|Brighton|Bristol C|2|1|3S
1923-01-20|Bristol R|Northampton|0|0|3S
1923-01-20|Merthyr T (old)|Reading|1|1|3S
1923-01-20|Exeter|Swindon|2|1|3S
1923-01-20|Plymouth|Norwich|1|1|3S
1923-01-13|Port Vale|Stockport|0|2|2
1923-01-13|Tranmere|Durham City|5|1|3N
1923-01-13|Accrington|Crewe|0|0|3N
1923-01-13|Rochdale|Nelson|0|3|3N
1923-01-13|Barrow|Ashington|3|0|3N
1923-01-13|Darlington (old)|Lincoln|0|0|3N
1923-01-13|Gillingham|Newport C (old)|3|0|3S
1923-01-13|Exeter|Northampton|1|2|3S
1923-01-06|Preston|Aston Villa|3|2|1
1923-01-06|Liverpool|Chelsea|1|0|1
1923-01-06|Huddersfield|Everton|1|0|1
1923-01-06|Tottenham|Middlesbro|2|0|1
1923-01-06|Newcastle|Nottm Forest|1|0|1
1923-01-06|Birmingham|Sunderland|1|2|1
1923-01-06|Oldham|Man City|0|3|1
1923-01-06|Stoke|Arsenal|1|0|1
1923-01-06|Burnley|Sheff Utd|1|4|1
1923-01-06|West Brom|Blackburn|3|0|1
1923-01-06|Cardiff|Bolton|1|0|1
1923-01-06|Sheff Wed|Blackpool|2|3|2
1923-01-06|Fulham|Southampton|1|1|2
1923-01-06|Gateshead|Wolves|1|1|2
1923-01-06|Notts Co|Derby|1|2|2
1923-01-06|Rotherham|Leyton Orient|0|0|2
1923-01-06|C Palace|Bradford|2|0|2
1923-01-06|Stockport|Bury|1|0|2
1923-01-06|Man Utd|Hull|3|2|2
1923-01-06|West Ham|Coventry|1|0|2
1923-01-06|Leeds|Port Vale|2|1|2
1923-01-06|Leicester|Barnsley|2|2|2
1923-01-06|Tranmere|Crewe|1|2|3N
1923-01-06|Durham City|Chesterfield|1|1|3N
1923-01-06|Southport|Wrexham|1|0|3N
1923-01-06|Barrow|Lincoln|1|3|3N
1923-01-06|Ashington|Rochdale|2|0|3N
1923-01-06|Halifax|Accrington|0|0|3N
1923-01-06|Hartlepool|Nelson|5|1|3N
1923-01-06|Walsall|Wigan Borough|3|1|3N
1923-01-06|Darlington (old)|Stalybridge|1|0|3N
1923-01-06|Bradford PA|Grimsby|2|1|3N
1923-01-06|Portsmouth|QPR|1|1|3S
1923-01-06|Aberdare Ath.|Swansea|0|1|3S
1923-01-06|Norwich|Bristol R|0|0|3S
1923-01-06|Newport C (old)|Swindon|2|2|3S
1923-01-06|Southend|Merthyr T (old)|1|1|3S
1923-01-06|Bristol C|Gillingham|2|1|3S
1923-01-06|Brentford|Plymouth|2|0|3S
1923-01-06|Brighton|Northampton|1|0|3S
1923-01-06|Millwall|Luton|0|0|3S
1923-01-06|Exeter|Reading|4|0|3S
1923-01-06|Watford|Charlton|2|2|3S
1923-01-02|Bolton|Nottm Forest|4|2|1
1923-01-02|Barrow|Stalybridge|0|1|3N
1923-01-02|Hartlepool|Lincoln|2|0|3N
1923-01-02|Darlington (old)|Rochdale|1|1|3N
1923-01-01|Newcastle|Oldham|1|0|1
1923-01-01|Blackburn|Arsenal|0|5|1
1923-01-01|Everton|Tottenham|3|1|1
1923-01-01|Sunderland|Stoke|2|0|1
1923-01-01|Sheff Wed|Southampton|0|0|2
1923-01-01|Gateshead|Port Vale|3|1|2
1923-01-01|Stockport|Blackpool|2|2|2
1923-01-01|Man Utd|Barnsley|1|0|2
1923-01-01|Accrington|Grimsby|4|0|3N
1923-01-01|Southport|Crewe|2|0|3N
1923-01-01|Barrow|Wigan Borough|2|3|3N
1923-01-01|Chesterfield|Tranmere|5|0|3N
1923-01-01|Ashington|Durham City|0|0|3N
1923-01-01|Hartlepool|Darlington (old)|1|0|3N
1923-01-01|Millwall|Portsmouth|1|3|3S
1922-12-30|Chelsea|Liverpool|0|0|1
1922-12-30|Sheff Utd|Burnley|2|1|1
1922-12-30|Blackburn|West Brom|5|1|1
1922-12-30|Nottm Forest|Newcastle|0|1|1
1922-12-30|Bolton|Cardiff|0|0|1
1922-12-30|Arsenal|Stoke|3|0|1
1922-12-30|Aston Villa|Preston|1|0|1
1922-12-30|Middlesbro|Tottenham|2|0|1
1922-12-30|Everton|Huddersfield|0|3|1
1922-12-30|Man City|Oldham|3|2|1
1922-12-30|Sunderland|Birmingham|5|3|1
1922-12-30|Leyton Orient|Rotherham|5|1|2
1922-12-30|Hull|Man Utd|2|1|2
1922-12-30|Wolves|Gateshead|1|0|2
1922-12-30|Port Vale|Leeds|1|2|2
1922-12-30|Blackpool|Sheff Wed|3|0|2
1922-12-30|Coventry|West Ham|1|3|2
1922-12-30|Bury|Stockport|2|0|2
1922-12-30|Southampton|Fulham|2|0|2
1922-12-30|Barnsley|Leicester|0|1|2
1922-12-30|Bradford|C Palace|1|1|2
1922-12-30|Derby|Notts Co|0|0|2
1922-12-30|Lincoln|Barrow|1|1|3N
1922-12-30|Nelson|Hartlepool|4|1|3N
1922-12-30|Accrington|Halifax|4|1|3N
1922-12-30|Wrexham|Southport|1|1|3N
1922-12-30|Grimsby|Bradford PA|0|1|3N
1922-12-30|Rochdale|Ashington|2|0|3N
1922-12-30|Crewe|Tranmere|2|0|3N
1922-12-30|Chesterfield|Durham City|3|1|3N
1922-12-30|Stalybridge|Darlington (old)|4|2|3N
1922-12-30|Wigan Borough|Walsall|1|0|3N
1922-12-30|Charlton|Watford|0|0|3S
1922-12-30|QPR|Portsmouth|0|1|3S
1922-12-30|Gillingham|Bristol C|1|1|3S
1922-12-30|Northampton|Brighton|0|0|3S
1922-12-30|Reading|Exeter|1|3|3S
1922-12-30|Luton|Millwall|2|2|3S
1922-12-30|Merthyr T (old)|Southend|2|1|3S
1922-12-30|Swansea|Aberdare Ath.|5|1|3S
1922-12-30|Swindon|Newport C (old)|2|2|3S
1922-12-27|West Brom|Cardiff|3|0|1
1922-12-27|Norwich|Reading|2|0|3S
1922-12-27|Newport C (old)|Swansea|1|2|3S
1922-12-27|Swindon|Bristol C|0|1|3S
1922-12-26|Preston|Blackburn|1|0|1
1922-12-26|Sheff Utd|Tottenham|2|0|1
1922-12-26|Liverpool|Oldham|2|1|1
1922-12-26|Huddersfield|Birmingham|4|0|1
1922-12-26|Nottm Forest|Chelsea|0|4|1
1922-12-26|Arsenal|Bolton|5|0|1
1922-12-26|Aston Villa|Burnley|3|1|1
1922-12-26|Middlesbro|Newcastle|1|1|1
1922-12-26|Stoke|Sunderland|1|2|1
1922-12-26|Man City|Everton|2|1|1
1922-12-26|Cardiff|West Brom|3|0|1
1922-12-26|Leyton Orient|Stockport|0|2|2
1922-12-26|Fulham|Notts Co|2|1|2
1922-12-26|Wolves|Coventry|1|2|2
1922-12-26|Blackpool|Leicester|1|2|2
1922-12-26|C Palace|Derby|2|2|2
1922-12-26|Southampton|Hull|2|1|2
1922-12-26|Barnsley|Rotherham|2|2|2
1922-12-26|Bradford|Sheff Wed|1|1|2
1922-12-26|West Ham|Man Utd|0|2|2
1922-12-26|Leeds|Bury|0|0|2
1922-12-26|Accrington|Ashington|4|1|3N
1922-12-26|Wrexham|Crewe|2|1|3N
1922-12-26|Southport|Tranmere|0|0|3N
1922-12-26|Chesterfield|Rochdale|4|0|3N
1922-12-26|Stalybridge|Bradford PA|1|0|3N
1922-12-26|Hartlepool|Durham City|2|1|3N
1922-12-26|Walsall|Lincoln|2|0|3N
1922-12-26|Wigan Borough|Barrow|2|1|3N
1922-12-26|Portsmouth|Brighton|1|2|3S
1922-12-26|Norwich|Charlton|2|3|3S
1922-12-26|Northampton|Plymouth|1|0|3S
1922-12-26|Reading|Southend|1|1|3S
1922-12-26|Luton|QPR|1|0|3S
1922-12-26|Bristol C|Swindon|3|1|3S
1922-12-26|Brentford|Watford|2|1|3S
1922-12-26|Merthyr T (old)|Aberdare Ath.|0|2|3S
1922-12-26|Millwall|Gillingham|3|1|3S
1922-12-26|Exeter|Bristol R|0|0|3S
1922-12-26|Swansea|Newport C (old)|5|1|3S
1922-12-25|Chelsea|Nottm Forest|2|2|1
1922-12-25|Tottenham|Sheff Utd|2|1|1
1922-12-25|Newcastle|Middlesbro|1|1|1
1922-12-25|Birmingham|Huddersfield|0|0|1
1922-12-25|Blackburn|Preston|1|1|1
1922-12-25|Bolton|Arsenal|4|1|1
1922-12-25|Oldham|Liverpool|0|2|1
1922-12-25|Everton|Man City|0|0|1
1922-12-25|Burnley|Aston Villa|1|1|1
1922-12-25|Sheff Wed|Bradford|2|2|2
1922-12-25|Hull|Southampton|1|3|2
1922-12-25|Port Vale|Gateshead|3|0|2
1922-12-25|Notts Co|Fulham|1|0|2
1922-12-25|Coventry|Wolves|7|1|2
1922-12-25|Rotherham|Barnsley|1|1|2
1922-12-25|Bury|Leeds|1|1|2
1922-12-25|Stockport|Leyton Orient|0|2|2
1922-12-25|Man Utd|West Ham|1|2|2
1922-12-25|Derby|C Palace|6|0|2
1922-12-25|Leicester|Blackpool|1|2|2
1922-12-25|Lincoln|Walsall|0|2|3N
1922-12-25|Tranmere|Ashington|1|0|3N
1922-12-25|Grimsby|Accrington|7|1|3N
1922-12-25|Southport|Rochdale|0|1|3N
1922-12-25|Crewe|Wrexham|0|0|3N
1922-12-25|Halifax|Nelson|2|2|3N
1922-12-25|Darlington (old)|Hartlepool|4|0|3N
1922-12-25|Wigan Borough|Durham City|0|2|3N
1922-12-25|Bradford PA|Chesterfield|1|0|3N
1922-12-25|Charlton|Norwich|3|0|3S
1922-12-25|Aberdare Ath.|Merthyr T (old)|0|0|3S
1922-12-25|QPR|Luton|4|0|3S
1922-12-25|Gillingham|Millwall|3|0|3S
1922-12-25|Southend|Reading|3|1|3S
1922-12-25|Brighton|Portsmouth|7|1|3S
1922-12-25|Bristol R|Exeter|3|3|3S
1922-12-25|Watford|Brentford|2|0|3S
1922-12-25|Plymouth|Northampton|1|0|3S
1922-12-23|Preston|Sheff Utd|2|3|1
1922-12-23|Huddersfield|Arsenal|4|0|1
1922-12-23|Tottenham|Chelsea|3|1|1
1922-12-23|Newcastle|Aston Villa|0|0|1
1922-12-23|Nottm Forest|Liverpool|1|3|1
1922-12-23|Bolton|Blackburn|3|0|1
1922-12-23|Oldham|Burnley|1|1|1
1922-12-23|Stoke|Middlesbro|0|0|1
1922-12-23|Everton|Birmingham|2|1|1
1922-12-23|Man City|Cardiff|5|1|1
1922-12-23|West Brom|Sunderland|1|1|1
1922-12-23|Sheff Wed|Barnsley|2|3|2
1922-12-23|Hull|Blackpool|0|0|2
1922-12-23|Fulham|Bradford|0|0|2
1922-12-23|Gateshead|Leyton Orient|3|0|2
1922-12-23|Rotherham|Bury|0|0|2
1922-12-23|C Palace|Port Vale|2|0|2
1922-12-23|Southampton|Notts Co|0|1|2
1922-12-23|Stockport|Man Utd|1|0|2
1922-12-23|West Ham|Wolves|1|0|2
1922-12-23|Leeds|Coventry|1|0|2
1922-12-23|Leicester|Derby|0|1|2
1922-12-23|Lincoln|Hartlepool|2|1|3N
1922-12-23|Nelson|Darlington (old)|3|0|3N
1922-12-23|Tranmere|Chesterfield|2|3|3N
1922-12-23|Accrington|Walsall|2|1|3N
1922-12-23|Durham City|Wigan Borough|2|2|3N
1922-12-23|Grimsby|Halifax|0|1|3N
1922-12-23|Rochdale|Southport|3|2|3N
1922-12-23|Ashington|Barrow|2|6|3N
1922-12-23|Stalybridge|Wrexham|3|2|3N
1922-12-23|Bradford PA|Crewe|3|0|3N
1922-12-23|Norwich|Gillingham|1|1|3S
1922-12-23|Northampton|Reading|5|0|3S
1922-12-23|Southend|Charlton|0|0|3S
1922-12-23|Luton|Portsmouth|0|2|3S
1922-12-23|Bristol C|QPR|3|2|3S
1922-12-23|Brentford|Bristol R|0|1|3S
1922-12-23|Brighton|Newport C (old)|2|1|3S
1922-12-23|Millwall|Swansea|0|2|3S
1922-12-23|Exeter|Merthyr T (old)|2|1|3S
1922-12-23|Swindon|Aberdare Ath.|5|4|3S
1922-12-23|Plymouth|Watford|1|0|3S
1922-12-16|Chelsea|Tottenham|0|0|1
1922-12-16|Sheff Utd|Preston|2|2|1
1922-12-16|Liverpool|Nottm Forest|2|1|1
1922-12-16|Birmingham|Everton|1|1|1
1922-12-16|Blackburn|Bolton|1|0|1
1922-12-16|Arsenal|Huddersfield|1|1|1
1922-12-16|Aston Villa|Newcastle|1|1|1
1922-12-16|Middlesbro|Stoke|3|1|1
1922-12-16|Burnley|Oldham|1|1|1
1922-12-16|Sunderland|West Brom|3|2|1
1922-12-16|Cardiff|Man City|3|1|1
1922-12-16|Leyton Orient|Gateshead|0|0|2
1922-12-16|Wolves|West Ham|1|4|2
1922-12-16|Port Vale|C Palace|2|0|2
1922-12-16|Blackpool|Hull|0|0|2
1922-12-16|Notts Co|Southampton|1|0|2
1922-12-16|Coventry|Leeds|1|2|2
1922-12-16|Bury|Rotherham|1|0|2
1922-12-16|Man Utd|Stockport|1|0|2
1922-12-16|Barnsley|Sheff Wed|2|4|2
1922-12-16|Bradford|Fulham|2|1|2
1922-12-16|Derby|Leicester|2|0|2
1922-12-16|Crewe|Bradford PA|0|1|3N
1922-12-16|Portsmouth|Luton|1|2|3S
1922-12-16|QPR|Bristol C|1|2|3S
1922-12-16|Newport C (old)|Brighton|1|0|3S
1922-12-16|Reading|Northampton|0|0|3S
1922-12-16|Southend|Exeter|5|0|3S
1922-12-16|Watford|Plymouth|1|0|3S
1922-12-16|Swansea|Millwall|0|1|3S
1922-12-11|Coventry|Fulham|1|0|2
1922-12-09|Huddersfield|Chelsea|3|0|1
1922-12-09|Newcastle|Liverpool|0|1|1
1922-12-09|Nottm Forest|Tottenham|0|1|1
1922-12-09|Bolton|West Brom|3|0|1
1922-12-09|Oldham|Preston|2|1|1
1922-12-09|Arsenal|Birmingham|1|0|1
1922-12-09|Aston Villa|Sheff Utd|0|1|1
1922-12-09|Stoke|Cardiff|3|1|1
1922-12-09|Everton|Sunderland|1|1|1
1922-12-09|Burnley|Middlesbro|3|0|1
1922-12-09|Man City|Blackburn|2|1|1
1922-12-09|Leyton Orient|Bury|0|2|2
1922-12-09|Sheff Wed|Leicester|2|1|2
1922-12-09|Hull|Barnsley|2|1|2
1922-12-09|Fulham|Coventry|4|0|2
1922-12-09|Wolves|Leeds|0|1|2
1922-12-09|Gateshead|West Ham|0|0|2
1922-12-09|Rotherham|Man Utd|1|1|2
1922-12-09|C Palace|Blackpool|1|1|2
1922-12-09|Southampton|Derby|0|4|2
1922-12-09|Stockport|Port Vale|0|2|2
1922-12-09|Bradford|Notts Co|1|2|2
1922-12-09|Wrexham|Stalybridge|2|1|3N
1922-12-09|Durham City|Walsall|0|2|3N
1922-12-09|Barrow|Southport|2|0|3N
1922-12-09|Chesterfield|Bradford PA|2|2|3N
1922-12-09|Ashington|Lincoln|0|2|3N
1922-12-09|Halifax|Crewe|1|0|3N
1922-12-09|Hartlepool|Accrington|0|0|3N
1922-12-09|Darlington (old)|Nelson|2|3|3N
1922-12-09|Wigan Borough|Tranmere|0|0|3N
1922-12-09|QPR|Brentford|1|1|3S
1922-12-09|Newport C (old)|Gillingham|2|1|3S
1922-12-09|Northampton|Merthyr T (old)|1|1|3S
1922-12-09|Reading|Norwich|4|1|3S
1922-12-09|Bristol C|Luton|1|0|3S
1922-12-09|Brighton|Aberdare Ath.|3|1|3S
1922-12-09|Exeter|Southend|2|1|3S
1922-12-09|Watford|Bristol R|0|1|3S
1922-12-09|Swindon|Swansea|2|1|3S
1922-12-09|Plymouth|Charlton|2|0|3S
1922-12-04|Rochdale|Tranmere|0|0|3N
1922-12-02|Preston|Oldham|5|1|1
1922-12-02|Chelsea|Huddersfield|2|2|1
1922-12-02|Sheff Utd|Aston Villa|1|1|1
1922-12-02|Liverpool|Newcastle|0|2|1
1922-12-02|Tottenham|Nottm Forest|2|1|1
1922-12-02|Birmingham|Arsenal|3|2|1
1922-12-02|Blackburn|Man City|0|0|1
1922-12-02|Middlesbro|Burnley|4|1|1
1922-12-02|West Brom|Bolton|1|1|1
1922-12-02|Sunderland|Everton|3|1|1
1922-12-02|Cardiff|Stoke|2|1|1
1922-12-02|Blackpool|C Palace|4|0|2
1922-12-02|Notts Co|Bradford|0|0|2
1922-12-02|Bury|Leyton Orient|5|1|2
1922-12-02|Man Utd|Rotherham|3|0|2
1922-12-02|Barnsley|Hull|1|0|2
1922-12-02|Derby|Southampton|0|2|2
1922-12-02|West Ham|Gateshead|1|0|2
1922-12-02|Leeds|Wolves|1|0|2
1922-12-02|Leicester|Sheff Wed|3|1|2
1922-12-02|Portsmouth|Millwall|2|0|3S
1922-12-02|Luton|Bristol C|1|1|3S
1922-11-25|Chelsea|Burnley|0|1|1
1922-11-25|Newcastle|Tottenham|1|1|1
1922-11-25|Nottm Forest|Birmingham|1|1|1
1922-11-25|Bolton|Man City|2|1|1
1922-11-25|Oldham|Sheff Utd|0|2|1
1922-11-25|Arsenal|Sunderland|2|3|1
1922-11-25|Aston Villa|Liverpool|0|1|1
1922-11-25|Middlesbro|Preston|1|1|1
1922-11-25|Everton|West Brom|0|1|1
1922-11-25|Cardiff|Huddersfield|0|1|1
1922-11-25|Leyton Orient|West Ham|0|2|2
1922-11-25|Sheff Wed|Hull|1|0|2
1922-11-25|Wolves|Notts Co|1|0|2
1922-11-25|Port Vale|Rotherham|0|0|2
1922-11-25|Gateshead|Leeds|0|2|2
1922-11-25|Blackpool|Fulham|3|0|2
1922-11-25|Coventry|Stockport|1|0|2
1922-11-25|Southampton|Leicester|0|0|2
1922-11-25|Man Utd|Bury|0|1|2
1922-11-25|Barnsley|C Palace|1|2|2
1922-11-25|Bradford|Derby|0|0|2
1922-11-25|Lincoln|Darlington (old)|1|1|3N
1922-11-25|Nelson|Rochdale|1|2|3N
1922-11-25|Wrexham|Hartlepool|2|0|3N
1922-11-25|Durham City|Tranmere|1|0|3N
1922-11-25|Crewe|Accrington|1|1|3N
1922-11-25|Ashington|Southport|1|1|3N
1922-11-25|Stalybridge|Barrow|2|0|3N
1922-11-25|Halifax|Chesterfield|2|0|3N
1922-11-25|Walsall|Grimsby|1|0|3N
1922-11-25|Wigan Borough|Bradford PA|3|2|3N
